start_x,start_y,goal_x,goal_y,path_length
1.1192,0.2909,0.4542,0.3136,0.6654
0.4542,0.3136,-1.6477,0.1097,2.1189
1.1192,0.2909,0.1362,0.3269,0.9837
0.1362,0.3269,-1.6477,0.1097,1.8006
1.1192,0.2909,-0.1494,0.333,1.2694
-0.1494,0.333,-1.6477,0.1097,1.5149
1.1192,0.2909,-0.5906,0.2752,1.7143
-0.5906,0.2752,-1.6477,0.1097,1.07
1.1192,0.2909,-1.0031,0.2079,2.1322
-1.0031,0.2079,-1.6477,0.1097,0.6521
1.1192,0.2909,-1.2466,0.1722,2.3784
-1.2466,0.1722,-1.6477,0.1097,0.4059
1.1192,0.2909,-1.6477,0.1097,2.7843
0.1538,1.847,0.0549,0.6957,1.1556
0.1538,1.847,0.1202,1.3895,0.4587
0.1202,1.3895,0.0549,0.6957,0.6969
0.1538,1.847,0.0771,0.8974,0.9528
0.0771,0.8974,0.0549,0.6957,0.2029
0.1538,1.847,0.0549,0.6957,1.1556
0.6951,-0.0555,-1.6562,1.4583,3.0265
0.6951,-0.0555,0.4635,0.1969,0.3425
0.4635,0.1969,-1.6562,1.4583,2.6839
0.6951,-0.0555,0.2303,0.4571,0.6919
0.2303,0.4571,-1.6562,1.4583,2.3345
0.6951,-0.0555,0.0318,0.6918,0.9993
0.0318,0.6918,-1.6562,1.4583,2.0272
0.6951,-0.0555,-0.146,0.8951,1.2694
-0.146,0.8951,-1.6562,1.4583,1.7571
0.6951,-0.0555,-0.3368,1.1248,1.568
-0.3368,1.1248,-1.6562,1.4583,1.4585
0.6951,-0.0555,-0.4703,1.2831,1.775
-0.4703,1.2831,-1.6562,1.4583,1.2514
0.6951,-0.0555,-0.5855,1.4201,1.9541
-0.5855,1.4201,-1.6562,1.4583,1.0724
0.6951,-0.0555,-0.933,1.4252,2.3016
-0.933,1.4252,-1.6562,1.4583,0.7249
0.6951,-0.0555,-1.0884,1.4344,2.4573
-1.0884,1.4344,-1.6562,1.4583,0.5692
0.6951,-0.0555,-1.3329,1.4604,2.7032
-1.3329,1.4604,-1.6562,1.4583,0.3232
0.6951,-0.0555,-1.6562,1.4583,3.0265
0.6099,1.9461,0.407,0.6366,1.326
0.6099,1.9461,0.5923,1.758,0.1889
0.5923,1.758,0.407,0.6366,1.1371
0.6099,1.9461,0.5621,1.4981,0.4506
0.5621,1.4981,0.407,0.6366,0.8754
0.6099,1.9461,0.4872,1.0827,0.8727
0.4872,1.0827,0.407,0.6366,0.4533
0.6099,1.9461,0.4614,0.9334,1.0243
0.4614,0.9334,0.407,0.6366,0.3018
0.6099,1.9461,0.407,0.6366,1.326
0.0795,-0.7479,0.7497,0.5939,1.5003
0.0795,-0.7479,0.2319,-0.453,0.3319
0.2319,-0.453,0.7497,0.5939,1.1684
0.0795,-0.7479,0.3464,-0.2463,0.5682
0.3464,-0.2463,0.7497,0.5939,0.9321
0.0795,-0.7479,0.4848,0.0339,0.8807
0.4848,0.0339,0.7497,0.5939,0.6195
0.0795,-0.7479,0.6308,0.351,1.2298
0.6308,0.351,0.7497,0.5939,0.2705
0.0795,-0.7479,0.7497,0.5939,1.5003
1.7758,0.7768,1.8581,0.2644,0.5189
1.7758,0.7768,1.8064,0.592,0.1873
1.8064,0.592,1.8581,0.2644,0.3316
1.7758,0.7768,1.8581,0.2644,0.5189
1.7365,0.2094,-0.4886,1.8839,2.8656
1.7365,0.2094,1.3858,0.338,0.3736
1.3858,0.338,-0.4886,1.8839,2.492
1.7365,0.2094,1.0594,0.4605,0.7222
1.0594,0.4605,-0.4886,1.8839,2.1434
1.7365,0.2094,0.7455,0.5765,1.0569
0.7455,0.5765,-0.4886,1.8839,1.8087
1.7365,0.2094,0.5659,0.6777,1.2631
0.5659,0.6777,-0.4886,1.8839,1.6025
1.7365,0.2094,0.3711,0.9199,1.5738
0.3711,0.9199,-0.4886,1.8839,1.2917
1.7365,0.2094,0.1612,1.1596,1.8924
0.1612,1.1596,-0.4886,1.8839,0.9731
1.7365,0.2094,-0.0607,1.4102,2.2271
-0.0607,1.4102,-0.4886,1.8839,0.6384
1.7365,0.2094,-0.3058,1.6829,2.5938
-0.3058,1.6829,-0.4886,1.8839,0.2717
1.7365,0.2094,-0.4886,1.8839,2.8656
1.9286,-0.8427,0.6889,1.3646,2.7975
1.9286,-0.8427,1.6586,-0.5252,0.4168
1.6586,-0.5252,0.6889,1.3646,2.3807
1.9286,-0.8427,1.3643,-0.2016,0.8542
1.3643,-0.2016,0.6889,1.3646,1.9433
1.9286,-0.8427,1.2536,-0.0707,1.0256
1.2536,-0.0707,0.6889,1.3646,1.7719
1.9286,-0.8427,1.0995,0.1039,1.2585
1.0995,0.1039,0.6889,1.3646,1.539
1.9286,-0.8427,0.8592,0.3664,1.6144
0.8592,0.3664,0.6889,1.3646,1.1831
1.9286,-0.8427,0.6355,0.6047,1.9413
0.6355,0.6047,0.6889,1.3646,0.8562
1.9286,-0.8427,0.6293,0.9177,2.2543
0.6293,0.9177,0.6889,1.3646,0.5432
1.9286,-0.8427,0.625,1.2164,2.5531
0.625,1.2164,0.6889,1.3646,0.2444
1.9286,-0.8427,0.613,1.3825,2.7196
0.613,1.3825,0.6889,1.3646,0.0779
1.9286,-0.8427,0.6889,1.3646,2.7975
1.0358,0.0154,0.0749,1.836,2.0631
1.0358,0.0154,0.8378,0.3261,0.3684
0.8378,0.3261,0.0749,1.836,1.6948
1.0358,0.0154,0.6321,0.6441,0.7471
0.6321,0.6441,0.0749,1.836,1.316
1.0358,0.0154,0.5679,0.7743,0.8923
0.5679,0.7743,0.0749,1.836,1.1708
1.0358,0.0154,0.3959,1.1573,1.3122
0.3959,1.1573,0.0749,1.836,0.751
1.0358,0.0154,0.2723,1.4022,1.5865
0.2723,1.4022,0.0749,1.836,0.4767
1.0358,0.0154,0.1506,1.6691,1.8798
0.1506,1.6691,0.0749,1.836,0.1833
1.0358,0.0154,0.0749,1.836,2.0631
-1.6572,-0.3622,1.3297,-0.9003,3.0354
-1.6572,-0.3622,-1.5588,-0.3799,0.1
-1.5588,-0.3799,1.3297,-0.9003,2.9354
-1.6572,-0.3622,-1.2613,-0.4216,0.4003
-1.2613,-0.4216,1.3297,-0.9003,2.6351
-1.6572,-0.3622,-0.987,-0.4752,0.6799
-0.987,-0.4752,1.3297,-0.9003,2.3555
-1.6572,-0.3622,-0.6867,-0.5265,0.9845
-0.6867,-0.5265,1.3297,-0.9003,2.0508
-1.6572,-0.3622,-0.4081,-0.5771,1.2677
-0.4081,-0.5771,1.3297,-0.9003,1.7677
-1.6572,-0.3622,-0.1528,-0.6235,1.5271
-0.1528,-0.6235,1.3297,-0.9003,1.5083
-1.6572,-0.3622,0.0906,-0.6652,1.7741
0.0906,-0.6652,1.3297,-0.9003,1.2613
-1.6572,-0.3622,0.4864,-0.7344,2.1759
0.4864,-0.7344,1.3297,-0.9003,0.8595
-1.6572,-0.3622,0.7956,-0.7921,2.4904
0.7956,-0.7921,1.3297,-0.9003,0.545
-1.6572,-0.3622,1.1353,-0.8639,2.8377
1.1353,-0.8639,1.3297,-0.9003,0.1977
-1.6572,-0.3622,1.3297,-0.9003,3.0354
-1.7197,-0.7695,0.7227,-0.0042,2.5992
-1.7197,-0.7695,-1.4136,-0.7004,0.3138
-1.4136,-0.7004,0.7227,-0.0042,2.2854
-1.7197,-0.7695,-1.1715,-0.6459,0.562
-1.1715,-0.6459,0.7227,-0.0042,2.0373
-1.7197,-0.7695,-0.8499,-0.5825,0.8898
-0.8499,-0.5825,0.7227,-0.0042,1.7095
-1.7197,-0.7695,-0.4427,-0.4942,1.3065
-0.4427,-0.4942,0.7227,-0.0042,1.2927
-1.7197,-0.7695,-0.0491,-0.4096,1.709
-0.0491,-0.4096,0.7227,-0.0042,0.8902
-1.7197,-0.7695,0.2932,-0.3291,2.0607
0.2932,-0.3291,0.7227,-0.0042,0.5385
-1.7197,-0.7695,0.3414,-0.2926,2.1211
0.3414,-0.2926,0.7227,-0.0042,0.4781
-1.7197,-0.7695,0.7227,-0.0042,2.5992
-1.2185,0.5068,-0.282,1.964,2.0771
-1.2185,0.5068,-0.8299,0.5346,0.3896
-0.8299,0.5346,-0.282,1.964,1.6876
-1.2185,0.5068,-0.6216,0.5488,0.5984
-0.6216,0.5488,-0.282,1.964,1.4788
-1.2185,0.5068,-0.5095,0.6733,0.7659
-0.5095,0.6733,-0.282,1.964,1.3112
-1.2185,0.5068,-0.4996,0.7369,0.8302
-0.4996,0.7369,-0.282,1.964,1.2469
-1.2185,0.5068,-0.4545,1.0885,1.1847
-0.4545,1.0885,-0.282,1.964,0.8924
-1.2185,0.5068,-0.3807,1.4417,1.5456
-0.3807,1.4417,-0.282,1.964,0.5316
-1.2185,0.5068,-0.3126,1.8001,1.9104
-0.3126,1.8001,-0.282,1.964,0.1667
-1.2185,0.5068,-0.282,1.964,2.0771
0.2503,1.3163,-0.8739,1.9095,1.2715
0.2503,1.3163,-0.1389,1.508,0.434
-0.1389,1.508,-0.8739,1.9095,0.8375
0.2503,1.3163,-0.3745,1.6306,0.6995
-0.3745,1.6306,-0.8739,1.9095,0.572
0.2503,1.3163,-0.6622,1.7914,1.029
-0.6622,1.7914,-0.8739,1.9095,0.2425
0.2503,1.3163,-0.8739,1.9095,1.2715
1.984,0.6232,-1.7451,0.713,3.7551
1.984,0.6232,1.557,0.6096,0.4272
1.557,0.6096,-1.7451,0.713,3.3279
1.984,0.6232,1.0931,0.6104,0.8912
1.0931,0.6104,-1.7451,0.713,2.864
1.984,0.6232,0.9282,0.6023,1.0562
0.9282,0.6023,-1.7451,0.713,2.699
1.984,0.6232,0.6673,0.5927,1.3173
0.6673,0.5927,-1.7451,0.713,2.4378
1.984,0.6232,0.3521,0.5776,1.6329
0.3521,0.5776,-1.7451,0.713,2.1222
1.984,0.6232,-0.0416,0.575,2.0265
-0.0416,0.575,-1.7451,0.713,1.7286
1.984,0.6232,-0.5181,0.5812,2.5031
-0.5181,0.5812,-1.7451,0.713,1.2521
1.984,0.6232,-0.9644,0.574,2.9494
-0.9644,0.574,-1.7451,0.713,0.8057
1.984,0.6232,-1.2747,0.5739,3.2598
-1.2747,0.5739,-1.7451,0.713,0.4954
1.984,0.6232,-1.3618,0.5726,3.3469
-1.3618,0.5726,-1.7451,0.713,0.4082
1.984,0.6232,-1.5516,0.6402,3.5484
-1.5516,0.6402,-1.7451,0.713,0.2068
1.984,0.6232,-1.7451,0.713,3.7551
-0.4289,0.6491,1.1632,1.9642,2.0656
-0.4289,0.6491,-0.3245,0.737,0.1365
-0.3245,0.737,1.1632,1.9642,1.9291
-0.4289,0.6491,-0.0944,0.9297,0.4366
-0.0944,0.9297,1.1632,1.9642,1.629
-0.4289,0.6491,0.0869,1.0902,0.6787
0.0869,1.0902,1.1632,1.9642,1.3869
-0.4289,0.6491,0.3619,1.3221,1.0384
0.3619,1.3221,1.1632,1.9642,1.0272
-0.4289,0.6491,0.6017,1.5291,1.3552
0.6017,1.5291,1.1632,1.9642,0.7104
-0.4289,0.6491,0.92,1.7711,1.7551
0.92,1.7711,1.1632,1.9642,0.3105
-0.4289,0.6491,1.1632,1.9642,2.0656
-0.1826,1.6002,1.4043,0.1766,2.1593
-0.1826,1.6002,-0.0371,1.4292,0.2245
-0.0371,1.4292,1.4043,0.1766,1.9347
-0.1826,1.6002,0.2107,1.1365,0.6081
0.2107,1.1365,1.4043,0.1766,1.5512
-0.1826,1.6002,0.463,0.828,1.0065
0.463,0.828,1.4043,0.1766,1.1527
-0.1826,1.6002,0.6194,0.6554,1.2394
0.6194,0.6554,1.4043,0.1766,0.9198
-0.1826,1.6002,0.6533,0.6284,1.2828
0.6533,0.6284,1.4043,0.1766,0.8764
-0.1826,1.6002,0.739,0.5768,1.3828
0.739,0.5768,1.4043,0.1766,0.7764
-0.1826,1.6002,1.1574,0.3272,1.87
1.1574,0.3272,1.4043,0.1766,0.2892
-0.1826,1.6002,1.4043,0.1766,2.1593
-0.9411,1.5368,-1.648,-0.4285,2.3822
-0.9411,1.5368,-1.3812,1.4809,0.4437
-1.3812,1.4809,-1.648,-0.4285,1.9385
-0.9411,1.5368,-1.4819,1.2445,0.7006
-1.4819,1.2445,-1.648,-0.4285,1.6816
-0.9411,1.5368,-1.5193,0.9082,1.039
-1.5193,0.9082,-1.648,-0.4285,1.3432
-0.9411,1.5368,-1.5365,0.7766,1.1717
-1.5365,0.7766,-1.648,-0.4285,1.2105
-0.9411,1.5368,-1.5867,0.3415,1.6097
-1.5867,0.3415,-1.648,-0.4285,0.7725
-0.9411,1.5368,-1.5995,0.2092,1.7426
-1.5995,0.2092,-1.648,-0.4285,0.6396
-0.9411,1.5368,-1.6321,-0.1753,2.1285
-1.6321,-0.1753,-1.648,-0.4285,0.2537
-0.9411,1.5368,-1.648,-0.4285,2.3822
0.4364,1.744,1.4804,0.3863,2.002
0.4364,1.744,0.8556,1.5524,0.4609
0.8556,1.5524,1.4804,0.3863,1.541
0.4364,1.744,1.2158,1.4186,0.8452
1.2158,1.4186,1.4804,0.3863,1.1568
0.4364,1.744,1.3867,1.3564,1.0271
1.3867,1.3564,1.4804,0.3863,0.9749
0.4364,1.744,1.4135,1.1444,1.2407
1.4135,1.1444,1.4804,0.3863,0.7612
0.4364,1.744,1.443,0.8557,1.5309
1.443,0.8557,1.4804,0.3863,0.471
0.4364,1.744,1.4777,0.4547,1.9334
1.4777,0.4547,1.4804,0.3863,0.0685
0.4364,1.744,1.4804,0.3863,2.002
-1.2167,1.8111,-0.0943,-0.4479,2.7724
-1.2167,1.8111,-0.8046,1.5614,0.4818
-0.8046,1.5614,-0.0943,-0.4479,2.2906
-1.2167,1.8111,-0.621,1.4475,0.6979
-0.621,1.4475,-0.0943,-0.4479,2.0746
-1.2167,1.8111,-0.57,1.39,0.7748
-0.57,1.39,-0.0943,-0.4479,1.9976
-1.2167,1.8111,-0.5417,1.1893,0.9775
-0.5417,1.1893,-0.0943,-0.4479,1.795
-1.2167,1.8111,-0.5069,0.9426,1.2266
-0.5069,0.9426,-0.0943,-0.4479,1.5458
-1.2167,1.8111,-0.4651,0.6969,1.4758
-0.4651,0.6969,-0.0943,-0.4479,1.2966
-1.2167,1.8111,-0.4183,0.3713,1.8048
-0.4183,0.3713,-0.0943,-0.4479,0.9676
-1.2167,1.8111,-0.3825,0.1175,2.0611
-0.3825,0.1175,-0.0943,-0.4479,0.7113
-1.2167,1.8111,-0.3443,-0.1629,2.3441
-0.3443,-0.1629,-0.0943,-0.4479,0.4283
-1.2167,1.8111,-0.2999,-0.3646,2.5506
-0.2999,-0.3646,-0.0943,-0.4479,0.2218
-1.2167,1.8111,-0.0943,-0.4479,2.7724
-1.0659,1.7339,1.2433,1.725,2.3093
-1.0659,1.7339,-0.6154,1.7306,0.4504
-0.6154,1.7306,1.2433,1.725,1.8589
-1.0659,1.7339,-0.198,1.7323,0.8679
-0.198,1.7323,1.2433,1.725,1.4414
-1.0659,1.7339,0.044,1.7326,1.1099
0.044,1.7326,1.2433,1.725,1.1994
-1.0659,1.7339,0.4683,1.7341,1.5342
0.4683,1.7341,1.2433,1.725,0.7751
-1.0659,1.7339,0.8793,1.7251,1.9453
0.8793,1.7251,1.2433,1.725,0.3641
-1.0659,1.7339,1.2433,1.725,2.3093
1.6363,0.4652,-1.2679,1.9084,3.3064
1.6363,0.4652,1.3355,0.5156,0.305
1.3355,0.5156,-1.2679,1.9084,3.0014
1.6363,0.4652,1.0463,0.5699,0.5993
1.0463,0.5699,-1.2679,1.9084,2.7072
1.6363,0.4652,0.7516,0.6157,0.8975
0.7516,0.6157,-1.2679,1.9084,2.4089
1.6363,0.4652,0.5966,0.6487,1.056
0.5966,0.6487,-1.2679,1.9084,2.2504
1.6363,0.4652,0.246,0.8855,1.4791
0.246,0.8855,-1.2679,1.9084,1.8274
1.6363,0.4652,0.0032,1.0584,1.7771
0.0032,1.0584,-1.2679,1.9084,1.5293
1.6363,0.4652,-0.3687,1.3105,2.2264
-0.3687,1.3105,-1.2679,1.9084,1.08
1.6363,0.4652,-0.6259,1.4771,2.5329
-0.6259,1.4771,-1.2679,1.9084,0.7735
1.6363,0.4652,-0.9783,1.7042,2.9521
-0.9783,1.7042,-1.2679,1.9084,0.3543
1.6363,0.4652,-1.2679,1.9084,3.3064
1.1203,-0.7543,1.0841,0.5458,1.301
1.1203,-0.7543,1.1118,-0.492,0.2625
1.1118,-0.492,1.0841,0.5458,1.0385
1.1203,-0.7543,1.0953,-0.2115,0.5434
1.0953,-0.2115,1.0841,0.5458,0.7575
1.1203,-0.7543,1.089,0.0387,0.7937
1.089,0.0387,1.0841,0.5458,0.5073
1.1203,-0.7543,1.0861,0.5296,1.2846
1.0861,0.5296,1.0841,0.5458,0.0163
1.1203,-0.7543,1.0841,0.5458,1.301
1.5366,1.3595,-1.3452,1.7278,2.906
1.5366,1.3595,1.2997,1.3888,0.2387
1.2997,1.3888,-1.3452,1.7278,2.6673
1.5366,1.3595,0.8421,1.4449,0.6997
0.8421,1.4449,-1.3452,1.7278,2.2063
1.5366,1.3595,0.5867,1.4771,0.9571
0.5867,1.4771,-1.3452,1.7278,1.9489
1.5366,1.3595,0.2364,1.5197,1.31
0.2364,1.5197,-1.3452,1.7278,1.596
1.5366,1.3595,-0.2038,1.5855,1.7551
-0.2038,1.5855,-1.3452,1.7278,1.1509
1.5366,1.3595,-0.5703,1.6451,2.1265
-0.5703,1.6451,-1.3452,1.7278,0.7795
1.5366,1.3595,-0.8646,1.6862,2.4236
-0.8646,1.6862,-1.3452,1.7278,0.4824
1.5366,1.3595,-1.3452,1.7278,2.906
1.185,-0.8802,1.0415,1.6334,2.6974
1.185,-0.8802,1.2194,-0.5772,0.3049
1.2194,-0.5772,1.0415,1.6334,2.3925
1.185,-0.8802,1.2438,-0.3676,0.516
1.2438,-0.3676,1.0415,1.6334,2.1814
1.185,-0.8802,1.2812,-0.0764,0.8095
1.2812,-0.0764,1.0415,1.6334,1.8879
1.185,-0.8802,1.2993,0.0737,0.9608
1.2993,0.0737,1.0415,1.6334,1.7366
1.185,-0.8802,1.334,0.4072,1.296
1.334,0.4072,1.0415,1.6334,1.4014
1.185,-0.8802,1.3849,0.8128,1.7048
1.3849,0.8128,1.0415,1.6334,0.9925
1.185,-0.8802,1.3986,0.9878,1.8803
1.3986,0.9878,1.0415,1.6334,0.817
1.185,-0.8802,1.426,1.2562,2.1501
1.426,1.2562,1.0415,1.6334,0.5472
1.185,-0.8802,1.3306,1.4094,2.3307
1.3306,1.4094,1.0415,1.6334,0.3667
1.185,-0.8802,1.0913,1.6068,2.6409
1.0913,1.6068,1.0415,1.6334,0.0565
1.185,-0.8802,1.0415,1.6334,2.6974
1.5154,0.8375,-0.5617,0.254,2.2264
1.5154,0.8375,1.416,0.655,0.2078
1.416,0.655,-0.5617,0.254,2.0187
1.5154,0.8375,1.3528,0.6348,0.2742
1.3528,0.6348,-0.5617,0.254,1.9523
1.5154,0.8375,0.9414,0.5608,0.6922
0.9414,0.5608,-0.5617,0.254,1.5342
1.5154,0.8375,0.848,0.5435,0.7871
0.848,0.5435,-0.5617,0.254,1.4393
1.5154,0.8375,0.4488,0.4695,1.1932
0.4488,0.4695,-0.5617,0.254,1.0332
1.5154,0.8375,0.059,0.3909,1.5908
0.059,0.3909,-0.5617,0.254,0.6357
1.5154,0.8375,-0.3246,0.3071,1.9835
-0.3246,0.3071,-0.5617,0.254,0.2429
1.5154,0.8375,-0.5617,0.254,2.2264
